TC_Gene	PSR_ID	Type	EAnnot	ENSG	GeneName	Tr	Strand
TC1500264_CAPN3	JUC1500019314	5	ENSE00003543631	ENSG00000092529	CAPN3	ENST00000349748	1.0
TC1500264_CAPN3	JUC1500019314	5	ENSE00003543631	ENSG00000092529	CAPN3	ENST00000397163	1.0
TC1500264_CAPN3	JUC1500019314	5	ENSE00003543631	ENSG00000092529	CAPN3	ENST00000318023	1.0
TC1500264_CAPN3	JUC1500019314	3	ENSE00003800448	ENSG00000092529	CAPN3	ENST00000638141	1.0
TC1500264_CAPN3	JUC1500019314	5	ENSE00003795651	ENSG00000092529	CAPN3	ENST00000638141	1.0
TC1500264_CAPN3	JUC1500019321	3	ENSE00003563229	ENSG00000092529	CAPN3	ENST00000357568	1.0
TC1500264_CAPN3	JUC1500019321	3	ENSE00003563229	ENSG00000092529	CAPN3	ENST00000349748	1.0
TC1500264_CAPN3	JUC1500019321	3	ENSE00003563229	ENSG00000092529	CAPN3	ENST00000397163	1.0
TC1500264_CAPN3	JUC1500019321	3	ENSE00003563229	ENSG00000092529	CAPN3	ENST00000318023	1.0
TC1500264_CAPN3	JUC1500019321	5	ENSE00003573344	ENSG00000092529	CAPN3	ENST00000357568	1.0
TC1500264_CAPN3	JUC1500019321	5	ENSE00003573344	ENSG00000092529	CAPN3	ENST00000349748	1.0
TC1500264_CAPN3	JUC1500019321	5	ENSE00003573344	ENSG00000092529	CAPN3	ENST00000397163	1.0
TC1500264_CAPN3	JUC1500019321	5	ENSE00003573344	ENSG00000092529	CAPN3	ENST00000318023	1.0
TC1500264_CAPN3	JUC1500019321	3	ENSE00003791787	ENSG00000092529	CAPN3	ENST00000638141	1.0
TC1500264_CAPN3	JUC1500019321	5	ENSE00003793180	ENSG00000092529	CAPN3	ENST00000638141	1.0
TC1500264_CAPN3	JUC1500019337	3	ENSE00002578645	ENSG00000092529	CAPN3	ENST00000565274	1.0
TC1500264_CAPN3	JUC1500019337	5	ENSE00003633777	ENSG00000092529	CAPN3	ENST00000565274	1.0
TC1500264_CAPN3	JUC1500019337	3	ENSE00003606999	ENSG00000092529	CAPN3	ENST00000357568	1.0
TC1500264_CAPN3	JUC1500019337	3	ENSE00003606999	ENSG00000092529	CAPN3	ENST00000349748	1.0
TC1500264_CAPN3	JUC1500019337	3	ENSE00003606999	ENSG00000092529	CAPN3	ENST00000397163	1.0
TC1500264_CAPN3	JUC1500019337	3	ENSE00003606999	ENSG00000092529	CAPN3	ENST00000397200	1.0
TC1500264_CAPN3	JUC1500019337	3	ENSE00003606999	ENSG00000092529	CAPN3	ENST00000569827	1.0
TC1500264_CAPN3	JUC1500019337	3	ENSE00003606999	ENSG00000092529	CAPN3	ENST00000337571	1.0
TC1500264_CAPN3	JUC1500019337	3	ENSE00003606999	ENSG00000092529	CAPN3	ENST00000569136	1.0
TC1500264_CAPN3	JUC1500019337	3	ENSE00003606999	ENSG00000092529	CAPN3	ENST00000561817	1.0
TC1500264_CAPN3	JUC1500019337	3	ENSE00003606999	ENSG00000092529	CAPN3	ENST00000397204	1.0
TC1500264_CAPN3	JUC1500019337	3	ENSE00003606999	ENSG00000092529	CAPN3	ENST00000565559	1.0
TC1500264_CAPN3	JUC1500019337	3	ENSE00003606999	ENSG00000092529	CAPN3	ENST00000564503	1.0
TC1500264_CAPN3	JUC1500019337	3	ENSE00003606999	ENSG00000092529	CAPN3	ENST00000356316	1.0
TC1500264_CAPN3	JUC1500019337	3	ENSE00003606999	ENSG00000092529	CAPN3	ENST00000318023	1.0
TC1500264_CAPN3	JUC1500019337	5	ENSE00003522657	ENSG00000092529	CAPN3	ENST00000564503	1.0
TC1500264_CAPN3	JUC1500019337	-	*ENSE00003606999	*ENSG00000092529	*CAPN3	ENST00000357568	1.0
TC1500264_CAPN3	JUC1500019337	-	*ENSE00003606999	*ENSG00000092529	*CAPN3	ENST00000349748	1.0
TC1500264_CAPN3	JUC1500019337	-	*ENSE00003606999	*ENSG00000092529	*CAPN3	ENST00000397163	1.0
TC1500264_CAPN3	JUC1500019337	-	*ENSE00003606999	*ENSG00000092529	*CAPN3	ENST00000397200	1.0
TC1500264_CAPN3	JUC1500019337	-	*ENSE00003606999	*ENSG00000092529	*CAPN3	ENST00000569827	1.0
TC1500264_CAPN3	JUC1500019337	-	*ENSE00003606999	*ENSG00000092529	*CAPN3	ENST00000337571	1.0
TC1500264_CAPN3	JUC1500019337	-	*ENSE00003606999	*ENSG00000092529	*CAPN3	ENST00000569136	1.0
TC1500264_CAPN3	JUC1500019337	-	*ENSE00003606999	*ENSG00000092529	*CAPN3	ENST00000561817	1.0
TC1500264_CAPN3	JUC1500019337	-	*ENSE00003606999	*ENSG00000092529	*CAPN3	ENST00000397204	1.0
TC1500264_CAPN3	JUC1500019337	-	*ENSE00003606999	*ENSG00000092529	*CAPN3	ENST00000565559	1.0
TC1500264_CAPN3	JUC1500019337	-	*ENSE00003606999	*ENSG00000092529	*CAPN3	ENST00000564503	1.0
TC1500264_CAPN3	JUC1500019337	-	*ENSE00003606999	*ENSG00000092529	*CAPN3	ENST00000356316	1.0
TC1500264_CAPN3	JUC1500019337	-	*ENSE00003606999	*ENSG00000092529	*CAPN3	ENST00000318023	1.0
TC1500264_CAPN3	JUC1500019337	-	*ENSE00003522315	*ENSG00000092529	*CAPN3	ENST00000357568	1.0
TC1500264_CAPN3	JUC1500019337	-	*ENSE00003522315	*ENSG00000092529	*CAPN3	ENST00000349748	1.0
TC1500264_CAPN3	JUC1500019337	-	*ENSE00003522315	*ENSG00000092529	*CAPN3	ENST00000397163	1.0
TC1500264_CAPN3	JUC1500019337	-	*ENSE00003522315	*ENSG00000092529	*CAPN3	ENST00000397200	1.0
TC1500264_CAPN3	JUC1500019337	-	*ENSE00003522315	*ENSG00000092529	*CAPN3	ENST00000569827	1.0
TC1500264_CAPN3	JUC1500019337	-	*ENSE00003522315	*ENSG00000092529	*CAPN3	ENST00000337571	1.0
TC1500264_CAPN3	JUC1500019337	-	*ENSE00003522315	*ENSG00000092529	*CAPN3	ENST00000569136	1.0
TC1500264_CAPN3	JUC1500019337	-	*ENSE00003522315	*ENSG00000092529	*CAPN3	ENST00000561817	1.0
TC1500264_CAPN3	JUC1500019337	-	*ENSE00003522315	*ENSG00000092529	*CAPN3	ENST00000397204	1.0
TC1500264_CAPN3	JUC1500019337	-	*ENSE00003522315	*ENSG00000092529	*CAPN3	ENST00000565559	1.0
TC1500264_CAPN3	JUC1500019337	-	*ENSE00003522315	*ENSG00000092529	*CAPN3	ENST00000567817	1.0
TC1500264_CAPN3	JUC1500019337	-	*ENSE00003522315	*ENSG00000092529	*CAPN3	ENST00000356316	1.0
TC1500264_CAPN3	JUC1500019337	-	*ENSE00003522315	*ENSG00000092529	*CAPN3	ENST00000318023	1.0
TC1500264_CAPN3	JUC1500019337	-	*ENSE00003459699	*ENSG00000092529	*CAPN3	ENST00000638141	1.0
TC1500264_CAPN3	JUC1500019337	-	*ENSE00003459699	*ENSG00000092529	*CAPN3	ENST00000466222	1.0
TC1500264_CAPN3	JUC1500019337	-	*ENSE00003621925	*ENSG00000092529	*CAPN3	ENST00000638141	1.0
TC1500264_CAPN3	JUC1500019337	-	*ENSE00003621925	*ENSG00000092529	*CAPN3	ENST00000466222	1.0
TC1500264_CAPN3	JUC1500019337	-	*ENSE00003621925	*ENSG00000092529	*CAPN3	ENST00000562199	1.0
TC1500264_CAPN3	JUC1500019337	-	*ENSE00002628367	*ENSG00000092529	*CAPN3	ENST00000562199	1.0
TC1500264_CAPN3	JUC1500019371	3	ENSE00003507856	ENSG00000092529	CAPN3	ENST00000357568	1.0
TC1500264_CAPN3	JUC1500019371	3	ENSE00003507856	ENSG00000092529	CAPN3	ENST00000349748	1.0
TC1500264_CAPN3	JUC1500019371	3	ENSE00003507856	ENSG00000092529	CAPN3	ENST00000397163	1.0
TC1500264_CAPN3	JUC1500019371	3	ENSE00003507856	ENSG00000092529	CAPN3	ENST00000397200	1.0
TC1500264_CAPN3	JUC1500019371	3	ENSE00003507856	ENSG00000092529	CAPN3	ENST00000569827	1.0
TC1500264_CAPN3	JUC1500019371	3	ENSE00003507856	ENSG00000092529	CAPN3	ENST00000337571	1.0
TC1500264_CAPN3	JUC1500019371	3	ENSE00003507856	ENSG00000092529	CAPN3	ENST00000569136	1.0
TC1500264_CAPN3	JUC1500019371	3	ENSE00003507856	ENSG00000092529	CAPN3	ENST00000561817	1.0
TC1500264_CAPN3	JUC1500019371	3	ENSE00003507856	ENSG00000092529	CAPN3	ENST00000397204	1.0
TC1500264_CAPN3	JUC1500019371	3	ENSE00003507856	ENSG00000092529	CAPN3	ENST00000565559	1.0
TC1500264_CAPN3	JUC1500019371	3	ENSE00003507856	ENSG00000092529	CAPN3	ENST00000565274	1.0
TC1500264_CAPN3	JUC1500019371	3	ENSE00003507856	ENSG00000092529	CAPN3	ENST00000564503	1.0
TC1500264_CAPN3	JUC1500019371	3	ENSE00003507856	ENSG00000092529	CAPN3	ENST00000356316	1.0
TC1500264_CAPN3	JUC1500019371	3	ENSE00003507856	ENSG00000092529	CAPN3	ENST00000318023	1.0
TC1500264_CAPN3	JUC1500019371	5	ENSE00003606999	ENSG00000092529	CAPN3	ENST00000357568	1.0
TC1500264_CAPN3	JUC1500019371	5	ENSE00003606999	ENSG00000092529	CAPN3	ENST00000349748	1.0
TC1500264_CAPN3	JUC1500019371	5	ENSE00003606999	ENSG00000092529	CAPN3	ENST00000397163	1.0
TC1500264_CAPN3	JUC1500019371	5	ENSE00003606999	ENSG00000092529	CAPN3	ENST00000397200	1.0
TC1500264_CAPN3	JUC1500019371	5	ENSE00003606999	ENSG00000092529	CAPN3	ENST00000569827	1.0
TC1500264_CAPN3	JUC1500019371	5	ENSE00003606999	ENSG00000092529	CAPN3	ENST00000337571	1.0
TC1500264_CAPN3	JUC1500019371	5	ENSE00003606999	ENSG00000092529	CAPN3	ENST00000569136	1.0
TC1500264_CAPN3	JUC1500019371	5	ENSE00003606999	ENSG00000092529	CAPN3	ENST00000561817	1.0
TC1500264_CAPN3	JUC1500019371	5	ENSE00003606999	ENSG00000092529	CAPN3	ENST00000397204	1.0
TC1500264_CAPN3	JUC1500019371	5	ENSE00003606999	ENSG00000092529	CAPN3	ENST00000565559	1.0
TC1500264_CAPN3	JUC1500019371	5	ENSE00003606999	ENSG00000092529	CAPN3	ENST00000564503	1.0
TC1500264_CAPN3	JUC1500019371	5	ENSE00003606999	ENSG00000092529	CAPN3	ENST00000356316	1.0
TC1500264_CAPN3	JUC1500019371	5	ENSE00003606999	ENSG00000092529	CAPN3	ENST00000318023	1.0
TC1500264_CAPN3	JUC1500019371	3	ENSE00003594271	ENSG00000092529	CAPN3	ENST00000638141	1.0
TC1500264_CAPN3	JUC1500019371	3	ENSE00003594271	ENSG00000092529	CAPN3	ENST00000466222	1.0
TC1500264_CAPN3	JUC1500019371	3	ENSE00003594271	ENSG00000092529	CAPN3	ENST00000562199	1.0
TC1500264_CAPN3	JUC1500019371	5	ENSE00003459699	ENSG00000092529	CAPN3	ENST00000638141	1.0
TC1500264_CAPN3	JUC1500019371	5	ENSE00003459699	ENSG00000092529	CAPN3	ENST00000466222	1.0
TC1500264_CAPN3	JUC1500019371	-	*ENSE00003507856	*ENSG00000092529	*CAPN3	ENST00000357568	1.0
TC1500264_CAPN3	JUC1500019371	-	*ENSE00003507856	*ENSG00000092529	*CAPN3	ENST00000349748	1.0
TC1500264_CAPN3	JUC1500019371	-	*ENSE00003507856	*ENSG00000092529	*CAPN3	ENST00000397163	1.0
TC1500264_CAPN3	JUC1500019371	-	*ENSE00003507856	*ENSG00000092529	*CAPN3	ENST00000397200	1.0
TC1500264_CAPN3	JUC1500019371	-	*ENSE00003507856	*ENSG00000092529	*CAPN3	ENST00000569827	1.0
TC1500264_CAPN3	JUC1500019371	-	*ENSE00003507856	*ENSG00000092529	*CAPN3	ENST00000337571	1.0
TC1500264_CAPN3	JUC1500019371	-	*ENSE00003507856	*ENSG00000092529	*CAPN3	ENST00000569136	1.0
TC1500264_CAPN3	JUC1500019371	-	*ENSE00003507856	*ENSG00000092529	*CAPN3	ENST00000561817	1.0
TC1500264_CAPN3	JUC1500019371	-	*ENSE00003507856	*ENSG00000092529	*CAPN3	ENST00000397204	1.0
TC1500264_CAPN3	JUC1500019371	-	*ENSE00003507856	*ENSG00000092529	*CAPN3	ENST00000565559	1.0
TC1500264_CAPN3	JUC1500019371	-	*ENSE00003507856	*ENSG00000092529	*CAPN3	ENST00000565274	1.0
TC1500264_CAPN3	JUC1500019371	-	*ENSE00003507856	*ENSG00000092529	*CAPN3	ENST00000564503	1.0
TC1500264_CAPN3	JUC1500019371	-	*ENSE00003507856	*ENSG00000092529	*CAPN3	ENST00000356316	1.0
TC1500264_CAPN3	JUC1500019371	-	*ENSE00003507856	*ENSG00000092529	*CAPN3	ENST00000318023	1.0
TC1500264_CAPN3	JUC1500019371	-	*ENSE00002578645	*ENSG00000092529	*CAPN3	ENST00000565274	1.0
TC1500264_CAPN3	JUC1500019371	-	*ENSE00003594271	*ENSG00000092529	*CAPN3	ENST00000638141	1.0
TC1500264_CAPN3	JUC1500019371	-	*ENSE00003594271	*ENSG00000092529	*CAPN3	ENST00000466222	1.0
TC1500264_CAPN3	JUC1500019371	-	*ENSE00003594271	*ENSG00000092529	*CAPN3	ENST00000562199	1.0
TC1500264_CAPN3	JUC1500019398	3	ENSE00003606999	ENSG00000092529	CAPN3	ENST00000357568	1.0
TC1500264_CAPN3	JUC1500019398	3	ENSE00003606999	ENSG00000092529	CAPN3	ENST00000349748	1.0
TC1500264_CAPN3	JUC1500019398	3	ENSE00003606999	ENSG00000092529	CAPN3	ENST00000397163	1.0
TC1500264_CAPN3	JUC1500019398	3	ENSE00003606999	ENSG00000092529	CAPN3	ENST00000397200	1.0
TC1500264_CAPN3	JUC1500019398	3	ENSE00003606999	ENSG00000092529	CAPN3	ENST00000569827	1.0
TC1500264_CAPN3	JUC1500019398	3	ENSE00003606999	ENSG00000092529	CAPN3	ENST00000337571	1.0
TC1500264_CAPN3	JUC1500019398	3	ENSE00003606999	ENSG00000092529	CAPN3	ENST00000569136	1.0
TC1500264_CAPN3	JUC1500019398	3	ENSE00003606999	ENSG00000092529	CAPN3	ENST00000561817	1.0
TC1500264_CAPN3	JUC1500019398	3	ENSE00003606999	ENSG00000092529	CAPN3	ENST00000397204	1.0
TC1500264_CAPN3	JUC1500019398	3	ENSE00003606999	ENSG00000092529	CAPN3	ENST00000565559	1.0
TC1500264_CAPN3	JUC1500019398	3	ENSE00003606999	ENSG00000092529	CAPN3	ENST00000564503	1.0
TC1500264_CAPN3	JUC1500019398	3	ENSE00003606999	ENSG00000092529	CAPN3	ENST00000356316	1.0
TC1500264_CAPN3	JUC1500019398	3	ENSE00003606999	ENSG00000092529	CAPN3	ENST00000318023	1.0
TC1500264_CAPN3	JUC1500019398	5	ENSE00003522315	ENSG00000092529	CAPN3	ENST00000357568	1.0
TC1500264_CAPN3	JUC1500019398	5	ENSE00003522315	ENSG00000092529	CAPN3	ENST00000349748	1.0
TC1500264_CAPN3	JUC1500019398	5	ENSE00003522315	ENSG00000092529	CAPN3	ENST00000397163	1.0
TC1500264_CAPN3	JUC1500019398	5	ENSE00003522315	ENSG00000092529	CAPN3	ENST00000397200	1.0
TC1500264_CAPN3	JUC1500019398	5	ENSE00003522315	ENSG00000092529	CAPN3	ENST00000569827	1.0
TC1500264_CAPN3	JUC1500019398	5	ENSE00003522315	ENSG00000092529	CAPN3	ENST00000337571	1.0
TC1500264_CAPN3	JUC1500019398	5	ENSE00003522315	ENSG00000092529	CAPN3	ENST00000569136	1.0
TC1500264_CAPN3	JUC1500019398	5	ENSE00003522315	ENSG00000092529	CAPN3	ENST00000561817	1.0
TC1500264_CAPN3	JUC1500019398	5	ENSE00003522315	ENSG00000092529	CAPN3	ENST00000397204	1.0
TC1500264_CAPN3	JUC1500019398	5	ENSE00003522315	ENSG00000092529	CAPN3	ENST00000565559	1.0
TC1500264_CAPN3	JUC1500019398	5	ENSE00003522315	ENSG00000092529	CAPN3	ENST00000567817	1.0
TC1500264_CAPN3	JUC1500019398	5	ENSE00003522315	ENSG00000092529	CAPN3	ENST00000356316	1.0
TC1500264_CAPN3	JUC1500019398	5	ENSE00003522315	ENSG00000092529	CAPN3	ENST00000318023	1.0
TC1500264_CAPN3	JUC1500019398	3	ENSE00003459699	ENSG00000092529	CAPN3	ENST00000638141	1.0
TC1500264_CAPN3	JUC1500019398	3	ENSE00003459699	ENSG00000092529	CAPN3	ENST00000466222	1.0
TC1500264_CAPN3	JUC1500019398	5	ENSE00003621925	ENSG00000092529	CAPN3	ENST00000638141	1.0
TC1500264_CAPN3	JUC1500019398	5	ENSE00003621925	ENSG00000092529	CAPN3	ENST00000466222	1.0
TC1500264_CAPN3	JUC1500019398	5	ENSE00003621925	ENSG00000092529	CAPN3	ENST00000562199	1.0
TC1500264_CAPN3	JUC1500019398	3	ENSE00002628367	ENSG00000092529	CAPN3	ENST00000562199	1.0
TC1500264_CAPN3	JUC1500019398	-	*ENSE00002578645	*ENSG00000092529	*CAPN3	ENST00000565274	1.0
TC1500264_CAPN3	JUC1500019398	-	*ENSE00003606999	*ENSG00000092529	*CAPN3	ENST00000357568	1.0
TC1500264_CAPN3	JUC1500019398	-	*ENSE00003606999	*ENSG00000092529	*CAPN3	ENST00000349748	1.0
TC1500264_CAPN3	JUC1500019398	-	*ENSE00003606999	*ENSG00000092529	*CAPN3	ENST00000397163	1.0
TC1500264_CAPN3	JUC1500019398	-	*ENSE00003606999	*ENSG00000092529	*CAPN3	ENST00000397200	1.0
TC1500264_CAPN3	JUC1500019398	-	*ENSE00003606999	*ENSG00000092529	*CAPN3	ENST00000569827	1.0
TC1500264_CAPN3	JUC1500019398	-	*ENSE00003606999	*ENSG00000092529	*CAPN3	ENST00000337571	1.0
TC1500264_CAPN3	JUC1500019398	-	*ENSE00003606999	*ENSG00000092529	*CAPN3	ENST00000569136	1.0
TC1500264_CAPN3	JUC1500019398	-	*ENSE00003606999	*ENSG00000092529	*CAPN3	ENST00000561817	1.0
TC1500264_CAPN3	JUC1500019398	-	*ENSE00003606999	*ENSG00000092529	*CAPN3	ENST00000397204	1.0
TC1500264_CAPN3	JUC1500019398	-	*ENSE00003606999	*ENSG00000092529	*CAPN3	ENST00000565559	1.0
TC1500264_CAPN3	JUC1500019398	-	*ENSE00003606999	*ENSG00000092529	*CAPN3	ENST00000564503	1.0
TC1500264_CAPN3	JUC1500019398	-	*ENSE00003606999	*ENSG00000092529	*CAPN3	ENST00000356316	1.0
TC1500264_CAPN3	JUC1500019398	-	*ENSE00003606999	*ENSG00000092529	*CAPN3	ENST00000318023	1.0
TC1500264_CAPN3	JUC1500019398	-	*ENSE00003522315	*ENSG00000092529	*CAPN3	ENST00000357568	1.0
TC1500264_CAPN3	JUC1500019398	-	*ENSE00003522315	*ENSG00000092529	*CAPN3	ENST00000349748	1.0
TC1500264_CAPN3	JUC1500019398	-	*ENSE00003522315	*ENSG00000092529	*CAPN3	ENST00000397163	1.0
TC1500264_CAPN3	JUC1500019398	-	*ENSE00003522315	*ENSG00000092529	*CAPN3	ENST00000397200	1.0
TC1500264_CAPN3	JUC1500019398	-	*ENSE00003522315	*ENSG00000092529	*CAPN3	ENST00000569827	1.0
TC1500264_CAPN3	JUC1500019398	-	*ENSE00003522315	*ENSG00000092529	*CAPN3	ENST00000337571	1.0
TC1500264_CAPN3	JUC1500019398	-	*ENSE00003522315	*ENSG00000092529	*CAPN3	ENST00000569136	1.0
TC1500264_CAPN3	JUC1500019398	-	*ENSE00003522315	*ENSG00000092529	*CAPN3	ENST00000561817	1.0
TC1500264_CAPN3	JUC1500019398	-	*ENSE00003522315	*ENSG00000092529	*CAPN3	ENST00000397204	1.0
TC1500264_CAPN3	JUC1500019398	-	*ENSE00003522315	*ENSG00000092529	*CAPN3	ENST00000565559	1.0
TC1500264_CAPN3	JUC1500019398	-	*ENSE00003522315	*ENSG00000092529	*CAPN3	ENST00000567817	1.0
TC1500264_CAPN3	JUC1500019398	-	*ENSE00003522315	*ENSG00000092529	*CAPN3	ENST00000356316	1.0
TC1500264_CAPN3	JUC1500019398	-	*ENSE00003522315	*ENSG00000092529	*CAPN3	ENST00000318023	1.0
TC1500264_GANC	PSR150001546	-	ENSE00002608724	ENSG00000214013	GANC	ENST00000561871	1.0
TC1500264_GANC	PSR150001546	-	*ENSE00002578279	*ENSG00000214013	*GANC	ENST00000562170	1.0
TC1500264_GANC	PSR150001546	-	*ENSE00002613445	*ENSG00000214013	*GANC	ENST00000562859	1.0
TC1500264_GANC	PSR150001546	-	*Intron	*ENSG00000214013	*GANC	-	-
TC1500264_GANC	PSR150001547	-	ENSE00003800138	ENSG00000214013	GANC	ENST00000561871	1.0
TC1500264_GANC	PSR150001547	-	ENSE00003800138	ENSG00000214013	GANC	ENST00000562170	1.0
TC1500264_GANC	PSR150001547	-	ENSE00003800138	ENSG00000214013	GANC	ENST00000562859	1.0
TC1500264_GANC	PSR150001547	-	ENSE00003800138	ENSG00000214013	GANC	ENST00000566442	1.0
TC1500264_GANC	PSR150001547	-	*ENSE00002622205	*ENSG00000214013	*GANC	ENST00000567784	1.0
TC1500264_GANC	PSR150001547	-	*ENSE00001934013	*ENSG00000214013	*GANC	ENST00000440615	1.0
TC1500264_GANC	PSR150001547	-	*ENSE00001934013	*ENSG00000214013	*GANC	ENST00000318010	1.0
TC1500264_GANC	PSR150001547	-	*ENSE00002588307	*ENSG00000214013	*GANC	ENST00000570013	1.0
TC1500264_GANC	PSR150001548	-	ENSE00002627824	ENSG00000214013	GANC	ENST00000567421	1.0
TC1500264_GANC	PSR150001548	-	ENSE00001204856	ENSG00000214013	GANC	ENST00000562170	1.0
TC1500264_GANC	PSR150001548	-	ENSE00001204856	ENSG00000214013	GANC	ENST00000562859	1.0
TC1500264_GANC	PSR150001548	-	ENSE00001204856	ENSG00000214013	GANC	ENST00000566442	1.0
TC1500264_GANC	PSR150001548	-	ENSE00001204856	ENSG00000214013	GANC	ENST00000440615	1.0
TC1500264_GANC	PSR150001548	-	ENSE00001204856	ENSG00000214013	GANC	ENST00000318010	1.0
TC1500264_GANC	PSR150001548	-	ENSE00001204856	ENSG00000214013	GANC	ENST00000567784	1.0
TC1500264_GANC	PSR150001548	-	ENSE00001204856	ENSG00000214013	GANC	ENST00000570013	1.0
TC1500264_GANC	PSR150001548	-	ENSE00002629856	ENSG00000214013	GANC	ENST00000568687	1.0
TC1500264_GANC	PSR150001549	-	ENSE00003535383	ENSG00000214013	GANC	ENST00000567784	1.0
TC1500264_GANC	PSR150001549	-	ENSE00003535383	ENSG00000214013	GANC	ENST00000570013	1.0
TC1500264_GANC	PSR150001549	-	ENSE00003535383	ENSG00000214013	GANC	ENST00000568687	1.0
TC1500264_GANC	PSR150001549	-	ENSE00003535383	ENSG00000214013	GANC	ENST00000567421	1.0
TC1500264_GANC	PSR150001549	-	ENSE00003562185	ENSG00000214013	GANC	ENST00000562859	1.0
TC1500264_GANC	PSR150001549	-	ENSE00003562185	ENSG00000214013	GANC	ENST00000566442	1.0
TC1500264_GANC	PSR150001549	-	ENSE00003562185	ENSG00000214013	GANC	ENST00000440615	1.0
TC1500264_GANC	PSR150001549	-	ENSE00003562185	ENSG00000214013	GANC	ENST00000318010	1.0
TC1500264_GANC	PSR150001549	-	ENSE00002591491	ENSG00000214013	GANC	ENST00000562170	1.0
TC1500264_GANC	PSR150001550	-	Intron	ENSG00000214013	GANC	-	-
TC1500264_GANC	PSR150001550	-	ENSE00001771657	ENSG00000214013	GANC	ENST00000440615	1.0
TC1500264_GANC	PSR150001550	-	*ENSE00002603234	*ENSG00000214013	*GANC	ENST00000568687	1.0
TC1500264_GANC	PSR150001551	-	Intron	ENSG00000214013	GANC	-	-
TC1500264_GANC	PSR150001551	-	*ENSE00002624495	*ENSG00000214013	*GANC	ENST00000570013	1.0
TC1500264_GANC	PSR150001551	-	*ENSE00001709596	*ENSG00000214013	*GANC	ENST00000440615	1.0
TC1500264_GANC	PSR150001552	-	ENSE00003586961	ENSG00000214013	GANC	ENST00000562859	1.0
TC1500264_GANC	PSR150001552	-	ENSE00003586961	ENSG00000214013	GANC	ENST00000566442	1.0
TC1500264_GANC	PSR150001552	-	ENSE00003586961	ENSG00000214013	GANC	ENST00000318010	1.0
TC1500264_GANC	PSR150001552	-	ENSE00003585495	ENSG00000214013	GANC	ENST00000567421	1.0
TC1500264_GANC	PSR150001553	-	ENSE00003510695	ENSG00000214013	GANC	ENST00000566442	1.0
TC1500264_GANC	PSR150001553	-	ENSE00003510695	ENSG00000214013	GANC	ENST00000318010	1.0
TC1500264_GANC	PSR150001553	-	ENSE00003528412	ENSG00000214013	GANC	ENST00000567421	1.0
TC1500264_GANC	PSR150001553	-	*ENSE00002620184	*ENSG00000214013	*GANC	ENST00000562859	1.0
TC1500264_GANC	PSR150001554	-	ENSE00003532906	ENSG00000214013	GANC	ENST00000567421	1.0
TC1500264_GANC	PSR150001554	-	ENSE00003509354	ENSG00000214013	GANC	ENST00000566442	1.0
TC1500264_GANC	PSR150001554	-	ENSE00003509354	ENSG00000214013	GANC	ENST00000318010	1.0
TC1500264_GANC	PSR150001555	-	ENSE00003617343	ENSG00000214013	GANC	ENST00000566442	1.0
TC1500264_GANC	PSR150001555	-	ENSE00003617343	ENSG00000214013	GANC	ENST00000318010	1.0
TC1500264_GANC	PSR150001555	-	ENSE00003580908	ENSG00000214013	GANC	ENST00000567421	1.0
TC1500264_GANC	PSR150001556	-	ENSE00003575615	ENSG00000214013	GANC	ENST00000566442	1.0
TC1500264_GANC	PSR150001556	-	ENSE00003575615	ENSG00000214013	GANC	ENST00000318010	1.0
TC1500264_GANC	PSR150001556	-	ENSE00003590587	ENSG00000214013	GANC	ENST00000567421	1.0
TC1500264_GANC	PSR150001557	-	ENSE00003543736	ENSG00000214013	GANC	ENST00000566442	1.0
TC1500264_GANC	PSR150001557	-	ENSE00003543736	ENSG00000214013	GANC	ENST00000318010	1.0
TC1500264_GANC	PSR150001557	-	ENSE00003598003	ENSG00000214013	GANC	ENST00000567421	1.0
TC1500264_GANC	PSR150001558	-	ENSE00003461514	ENSG00000214013	GANC	ENST00000566442	1.0
TC1500264_GANC	PSR150001558	-	ENSE00003461514	ENSG00000214013	GANC	ENST00000318010	1.0
TC1500264_GANC	PSR150001558	-	ENSE00003577541	ENSG00000214013	GANC	ENST00000567421	1.0
TC1500264_GANC	PSR150001559	-	ENSE00003625569	ENSG00000214013	GANC	ENST00000567421	1.0
TC1500264_GANC	PSR150001559	-	ENSE00003497049	ENSG00000214013	GANC	ENST00000318010	1.0
TC1500264_GANC	PSR150001560	-	ENSE00003462815	ENSG00000214013	GANC	ENST00000318010	1.0
TC1500264_GANC	PSR150001560	-	ENSE00002628661	ENSG00000214013	GANC	ENST00000568953	1.0
TC1500264_GANC	PSR150001560	-	ENSE00003543239	ENSG00000214013	GANC	ENST00000567421	1.0
TC1500264_GANC	PSR150001561	-	ENSE00003581530	ENSG00000214013	GANC	ENST00000568953	1.0
TC1500264_GANC	PSR150001561	-	ENSE00002622811	ENSG00000214013	GANC	ENST00000567421	1.0
TC1500264_GANC	PSR150001561	-	ENSE00003558370	ENSG00000214013	GANC	ENST00000318010	1.0
TC1500264_GANC	PSR150001562	-	ENSE00001149171	ENSG00000214013	GANC	ENST00000318010	1.0
TC1500264_GANC	PSR150001562	-	ENSE00002621004	ENSG00000214013	GANC	ENST00000568953	1.0
TC1500264_GANC	PSR150001563	-	ENSE00001204816	ENSG00000214013	GANC	ENST00000318010	1.0
